tripID,startTime,duration,startStationId,endStationId,mileStoneTimes
6130,8/30/13 16:37,1595,69,57,"['08/30/13 16:37:00', '08/30/13 16:38:10', '08/30/13 16:39:10', '08/30/13 16:40:20', '08/30/13 16:41:30', '08/30/13 16:42:30', '08/30/13 16:43:40', '08/30/13 16:44:50', '08/30/13 16:45:50', '08/30/13 16:47:00', '08/30/13 16:48:00', '08/30/13 16:49:10', '08/30/13 16:50:20', '08/30/13 16:51:20', '08/30/13 16:52:30', '08/30/13 16:53:40', '08/30/13 16:54:40', '08/30/13 16:55:50', '08/30/13 16:57:00', '08/30/13 16:58:00', '08/30/13 16:59:10', '08/30/13 17:00:20', '08/30/13 17:01:20', '08/30/13 17:02:30']"
6215,8/30/13 17:21,736,69,39,"['08/30/13 17:21:00', '08/30/13 17:21:20', '08/30/13 17:21:40', '08/30/13 17:22:00', '08/30/13 17:22:20', '08/30/13 17:22:40', '08/30/13 17:23:00', '08/30/13 17:23:20', '08/30/13 17:23:40', '08/30/13 17:24:00', '08/30/13 17:24:20', '08/30/13 17:24:40', '08/30/13 17:25:00', '08/30/13 17:25:20', '08/30/13 17:25:40', '08/30/13 17:26:00', '08/30/13 17:26:20', '08/30/13 17:26:40', '08/30/13 17:27:00', '08/30/13 17:27:20', '08/30/13 17:27:40', '08/30/13 17:28:00', '08/30/13 17:28:20', '08/30/13 17:28:40', '08/30/13 17:29:00', '08/30/13 17:29:20', '08/30/13 17:29:40', '08/30/13 17:30:00', '08/30/13 17:30:20', '08/30/13 17:30:40', '08/30/13 17:31:00', '08/30/13 17:31:20', '08/30/13 17:31:40', '08/30/13 17:32:00', '08/30/13 17:32:20', '08/30/13 17:32:40', '08/30/13 17:33:00']"
6251,8/30/13 17:39,555,73,77,"['08/30/13 17:39:00', '08/30/13 17:39:20', '08/30/13 17:39:30', '08/30/13 17:39:50', '08/30/13 17:40:00', '08/30/13 17:40:20', '08/30/13 17:40:40', '08/30/13 17:40:50', '08/30/13 17:41:10', '08/30/13 17:41:20', '08/30/13 17:41:40', '08/30/13 17:41:50', '08/30/13 17:42:10', '08/30/13 17:42:30', '08/30/13 17:42:40', '08/30/13 17:43:00', '08/30/13 17:43:10', '08/30/13 17:43:30', '08/30/13 17:43:50', '08/30/13 17:44:00', '08/30/13 17:44:20', '08/30/13 17:44:30', '08/30/13 17:44:50', '08/30/13 17:45:00', '08/30/13 17:45:20', '08/30/13 17:45:40', '08/30/13 17:45:50', '08/30/13 17:46:10', '08/30/13 17:46:20', '08/30/13 17:46:40', '08/30/13 17:47:00', '08/30/13 17:47:10', '08/30/13 17:47:30', '08/30/13 17:47:40', '08/30/13 17:48:00']"
6252,8/30/13 17:39,916,60,74,"['08/30/13 17:39:00', '08/30/13 17:39:30', '08/30/13 17:40:00', '08/30/13 17:40:30', '08/30/13 17:41:00', '08/30/13 17:41:30', '08/30/13 17:42:00', '08/30/13 17:42:30', '08/30/13 17:43:00', '08/30/13 17:43:30', '08/30/13 17:44:00', '08/30/13 17:44:30', '08/30/13 17:44:50', '08/30/13 17:45:20', '08/30/13 17:45:50', '08/30/13 17:46:20', '08/30/13 17:46:50', '08/30/13 17:47:20', '08/30/13 17:47:50', '08/30/13 17:48:20', '08/30/13 17:48:50', '08/30/13 17:49:20', '08/30/13 17:49:50', '08/30/13 17:50:20', '08/30/13 17:50:50', '08/30/13 17:51:20', '08/30/13 17:51:50', '08/30/13 17:52:20', '08/30/13 17:52:50', '08/30/13 17:53:20', '08/30/13 17:53:50']"
6254,8/30/13 17:40,831,60,74,"['08/30/13 17:40:00', '08/30/13 17:40:30', '08/30/13 17:40:50', '08/30/13 17:41:20', '08/30/13 17:41:50', '08/30/13 17:42:10', '08/30/13 17:42:40', '08/30/13 17:43:10', '08/30/13 17:43:30', '08/30/13 17:44:00', '08/30/13 17:44:30', '08/30/13 17:44:50', '08/30/13 17:45:20', '08/30/13 17:45:50', '08/30/13 17:46:20', '08/30/13 17:46:40', '08/30/13 17:47:10', '08/30/13 17:47:40', '08/30/13 17:48:00', '08/30/13 17:48:30', '08/30/13 17:49:00', '08/30/13 17:49:20', '08/30/13 17:49:50', '08/30/13 17:50:20', '08/30/13 17:50:40', '08/30/13 17:51:10', '08/30/13 17:51:40', '08/30/13 17:52:00', '08/30/13 17:52:30', '08/30/13 17:53:00', '08/30/13 17:53:20']"
6267,8/30/13 17:55,777,74,60,"['08/30/13 17:55:00', '08/30/13 17:55:20', '08/30/13 17:55:50', '08/30/13 17:56:10', '08/30/13 17:56:30', '08/30/13 17:56:50', '08/30/13 17:57:20', '08/30/13 17:57:40', '08/30/13 17:58:00', '08/30/13 17:58:30', '08/30/13 17:58:50', '08/30/13 17:59:10', '08/30/13 17:59:30', '08/30/13 18:00:00', '08/30/13 18:00:20', '08/30/13 18:00:40', '08/30/13 18:01:10', '08/30/13 18:01:30', '08/30/13 18:01:50', '08/30/13 18:02:10', '08/30/13 18:02:40', '08/30/13 18:03:00', '08/30/13 18:03:20', '08/30/13 18:03:50', '08/30/13 18:04:10', '08/30/13 18:04:30', '08/30/13 18:04:50', '08/30/13 18:05:20', '08/30/13 18:05:40', '08/30/13 18:06:00', '08/30/13 18:06:30', '08/30/13 18:06:50', '08/30/13 18:07:10', '08/30/13 18:07:30']"
6268,8/30/13 17:55,837,74,60,"['08/30/13 17:55:00', '08/30/13 17:55:20', '08/30/13 17:55:50', '08/30/13 17:56:10', '08/30/13 17:56:40', '08/30/13 17:57:00', '08/30/13 17:57:30', '08/30/13 17:57:50', '08/30/13 17:58:20', '08/30/13 17:58:40', '08/30/13 17:59:10', '08/30/13 17:59:30', '08/30/13 18:00:00', '08/30/13 18:00:20', '08/30/13 18:00:40', '08/30/13 18:01:10', '08/30/13 18:01:30', '08/30/13 18:02:00', '08/30/13 18:02:20', '08/30/13 18:02:50', '08/30/13 18:03:10', '08/30/13 18:03:40', '08/30/13 18:04:00', '08/30/13 18:04:30', '08/30/13 18:04:50', '08/30/13 18:05:20', '08/30/13 18:05:40', '08/30/13 18:06:00', '08/30/13 18:06:30', '08/30/13 18:06:50', '08/30/13 18:07:20', '08/30/13 18:07:40', '08/30/13 18:08:10', '08/30/13 18:08:30']"
6274,8/30/13 18:04,676,70,51,"['08/30/13 18:04:00', '08/30/13 18:04:10', '08/30/13 18:04:30', '08/30/13 18:04:40', '08/30/13 18:05:00', '08/30/13 18:05:10', '08/30/13 18:05:20', '08/30/13 18:05:40', '08/30/13 18:05:50', '08/30/13 18:06:10', '08/30/13 18:06:20', '08/30/13 18:06:30', '08/30/13 18:06:50', '08/30/13 18:07:00', '08/30/13 18:07:20', '08/30/13 18:07:30', '08/30/13 18:07:50', '08/30/13 18:08:00', '08/30/13 18:08:10', '08/30/13 18:08:30', '08/30/13 18:08:40', '08/30/13 18:09:00', '08/30/13 18:09:10', '08/30/13 18:09:20', '08/30/13 18:09:40', '08/30/13 18:09:50', '08/30/13 18:10:10', '08/30/13 18:10:20', '08/30/13 18:10:30', '08/30/13 18:10:50', '08/30/13 18:11:00', '08/30/13 18:11:20', '08/30/13 18:11:30', '08/30/13 18:11:40', '08/30/13 18:12:00', '08/30/13 18:12:10', '08/30/13 18:12:30', '08/30/13 18:12:40', '08/30/13 18:13:00', '08/30/13 18:13:10', '08/30/13 18:13:20', '08/30/13 18:13:40', '08/30/13 18:13:50', '08/30/13 18:14:10', '08/30/13 18:14:20', '08/30/13 18:14:30', '08/30/13 18:14:50', '08/30/13 18:15:00']"
6292,8/30/13 18:15,229,62,77,"['08/30/13 18:15:00', '08/30/13 18:15:10', '08/30/13 18:15:30', '08/30/13 18:15:40', '08/30/13 18:16:00', '08/30/13 18:16:10', '08/30/13 18:16:30', '08/30/13 18:16:40', '08/30/13 18:16:50', '08/30/13 18:17:10', '08/30/13 18:17:20', '08/30/13 18:17:40', '08/30/13 18:17:50', '08/30/13 18:18:10', '08/30/13 18:18:20', '08/30/13 18:18:30']"
6338,8/30/13 18:46,485,60,50,"['08/30/13 18:46:00', '08/30/13 18:46:20', '08/30/13 18:46:30', '08/30/13 18:46:50', '08/30/13 18:47:00', '08/30/13 18:47:20', '08/30/13 18:47:40', '08/30/13 18:47:50', '08/30/13 18:48:10', '08/30/13 18:48:30', '08/30/13 18:48:40', '08/30/13 18:49:00', '08/30/13 18:49:10', '08/30/13 18:49:30', '08/30/13 18:49:50', '08/30/13 18:50:00', '08/30/13 18:50:20', '08/30/13 18:50:30', '08/30/13 18:50:50', '08/30/13 18:51:10', '08/30/13 18:51:20', '08/30/13 18:51:40', '08/30/13 18:52:00', '08/30/13 18:52:10', '08/30/13 18:52:30', '08/30/13 18:52:40', '08/30/13 18:53:00', '08/30/13 18:53:20', '08/30/13 18:53:30', '08/30/13 18:53:50']"
6400,8/30/13 19:43,624,51,70,"['08/30/13 19:43:00', '08/30/13 19:43:10', '08/30/13 19:43:30', '08/30/13 19:43:40', '08/30/13 19:44:00', '08/30/13 19:44:10', '08/30/13 19:44:30', '08/30/13 19:44:40', '08/30/13 19:45:00', '08/30/13 19:45:10', '08/30/13 19:45:30', '08/30/13 19:45:40', '08/30/13 19:46:00', '08/30/13 19:46:10', '08/30/13 19:46:30', '08/30/13 19:46:40', '08/30/13 19:47:00', '08/30/13 19:47:10', '08/30/13 19:47:30', '08/30/13 19:47:40', '08/30/13 19:48:00', '08/30/13 19:48:10', '08/30/13 19:48:30', '08/30/13 19:48:40', '08/30/13 19:49:00', '08/30/13 19:49:10', '08/30/13 19:49:30', '08/30/13 19:49:40', '08/30/13 19:50:00', '08/30/13 19:50:10', '08/30/13 19:50:30', '08/30/13 19:50:40', '08/30/13 19:51:00', '08/30/13 19:51:10', '08/30/13 19:51:30', '08/30/13 19:51:40', '08/30/13 19:51:50', '08/30/13 19:52:10', '08/30/13 19:52:20', '08/30/13 19:52:40', '08/30/13 19:52:50', '08/30/13 19:53:10']"
6405,8/30/13 19:49,251,65,70,"['08/30/13 19:49:00', '08/30/13 19:49:10', '08/30/13 19:49:30', '08/30/13 19:49:40', '08/30/13 19:49:50', '08/30/13 19:50:00', '08/30/13 19:50:20', '08/30/13 19:50:30', '08/30/13 19:50:40', '08/30/13 19:50:50', '08/30/13 19:51:10', '08/30/13 19:51:20', '08/30/13 19:51:30', '08/30/13 19:51:40', '08/30/13 19:52:00', '08/30/13 19:52:10', '08/30/13 19:52:20', '08/30/13 19:52:30', '08/30/13 19:52:50', '08/30/13 19:53:00']"
6416,8/30/13 20:19,296,64,77,"['08/30/13 20:19:00', '08/30/13 20:19:10', '08/30/13 20:19:20', '08/30/13 20:19:40', '08/30/13 20:19:50', '08/30/13 20:20:00', '08/30/13 20:20:10', '08/30/13 20:20:20', '08/30/13 20:20:30', '08/30/13 20:20:50', '08/30/13 20:21:00', '08/30/13 20:21:10', '08/30/13 20:21:20', '08/30/13 20:21:30', '08/30/13 20:21:50', '08/30/13 20:22:00', '08/30/13 20:22:10', '08/30/13 20:22:20', '08/30/13 20:22:30', '08/30/13 20:22:40', '08/30/13 20:23:00', '08/30/13 20:23:10', '08/30/13 20:23:20', '08/30/13 20:23:30', '08/30/13 20:23:40']"
6419,8/30/13 20:36,330,67,76,"['08/30/13 20:36:00', '08/30/13 20:36:10', '08/30/13 20:36:20', '08/30/13 20:36:30', '08/30/13 20:36:40', '08/30/13 20:36:50', '08/30/13 20:37:00', '08/30/13 20:37:10', '08/30/13 20:37:20', '08/30/13 20:37:20', '08/30/13 20:37:30', '08/30/13 20:37:40', '08/30/13 20:37:50', '08/30/13 20:38:00', '08/30/13 20:38:10', '08/30/13 20:38:20', '08/30/13 20:38:30', '08/30/13 20:38:40', '08/30/13 20:38:50', '08/30/13 20:39:00', '08/30/13 20:39:10', '08/30/13 20:39:20', '08/30/13 20:39:30', '08/30/13 20:39:40', '08/30/13 20:39:50', '08/30/13 20:40:00', '08/30/13 20:40:10', '08/30/13 20:40:10', '08/30/13 20:40:20', '08/30/13 20:40:30', '08/30/13 20:40:40', '08/30/13 20:40:50', '08/30/13 20:41:00', '08/30/13 20:41:10', '08/30/13 20:41:20']"
6447,8/30/13 21:41,485,69,39,"['08/30/13 21:41:00', '08/30/13 21:41:10', '08/30/13 21:41:30', '08/30/13 21:41:40', '08/30/13 21:41:50', '08/30/13 21:42:10', '08/30/13 21:42:20', '08/30/13 21:42:30', '08/30/13 21:42:40', '08/30/13 21:43:00', '08/30/13 21:43:10', '08/30/13 21:43:20', '08/30/13 21:43:40', '08/30/13 21:43:50', '08/30/13 21:44:00', '08/30/13 21:44:20', '08/30/13 21:44:30', '08/30/13 21:44:40', '08/30/13 21:45:00', '08/30/13 21:45:10', '08/30/13 21:45:20', '08/30/13 21:45:40', '08/30/13 21:45:50', '08/30/13 21:46:00', '08/30/13 21:46:10', '08/30/13 21:46:30', '08/30/13 21:46:40', '08/30/13 21:46:50', '08/30/13 21:47:10', '08/30/13 21:47:20', '08/30/13 21:47:30', '08/30/13 21:47:50', '08/30/13 21:48:00', '08/30/13 21:48:10', '08/30/13 21:48:30', '08/30/13 21:48:40', '08/30/13 21:48:50']"
6454,8/30/13 22:20,528,73,77,"['08/30/13 22:20:00', '08/30/13 22:20:20', '08/30/13 22:20:30', '08/30/13 22:20:50', '08/30/13 22:21:00', '08/30/13 22:21:20', '08/30/13 22:21:30', '08/30/13 22:21:50', '08/30/13 22:22:00', '08/30/13 22:22:20', '08/30/13 22:22:30', '08/30/13 22:22:50', '08/30/13 22:23:00', '08/30/13 22:23:20', '08/30/13 22:23:30', '08/30/13 22:23:50', '08/30/13 22:24:00', '08/30/13 22:24:20', '08/30/13 22:24:30', '08/30/13 22:24:50', '08/30/13 22:25:00', '08/30/13 22:25:20', '08/30/13 22:25:30', '08/30/13 22:25:50', '08/30/13 22:26:00', '08/30/13 22:26:20', '08/30/13 22:26:30', '08/30/13 22:26:50', '08/30/13 22:27:00', '08/30/13 22:27:20', '08/30/13 22:27:30', '08/30/13 22:27:50', '08/30/13 22:28:00', '08/30/13 22:28:20', '08/30/13 22:28:30']"
6465,8/30/13 23:27,1283,60,50,"['08/30/13 23:27:00', '08/30/13 23:27:40', '08/30/13 23:28:30', '08/30/13 23:29:10', '08/30/13 23:29:50', '08/30/13 23:30:30', '08/30/13 23:31:20', '08/30/13 23:32:00', '08/30/13 23:32:40', '08/30/13 23:33:20', '08/30/13 23:34:10', '08/30/13 23:34:50', '08/30/13 23:35:30', '08/30/13 23:36:20', '08/30/13 23:37:00', '08/30/13 23:37:40', '08/30/13 23:38:20', '08/30/13 23:39:10', '08/30/13 23:39:50', '08/30/13 23:40:30', '08/30/13 23:41:20', '08/30/13 23:42:00', '08/30/13 23:42:40', '08/30/13 23:43:20', '08/30/13 23:44:10', '08/30/13 23:44:50', '08/30/13 23:45:30', '08/30/13 23:46:10', '08/30/13 23:47:00', '08/30/13 23:47:40']"
6467,8/30/13 23:28,1249,60,50,"['08/30/13 23:28:00', '08/30/13 23:28:40', '08/30/13 23:29:20', '08/30/13 23:30:00', '08/30/13 23:30:50', '08/30/13 23:31:30', '08/30/13 23:32:10', '08/30/13 23:32:50', '08/30/13 23:33:30', '08/30/13 23:34:10', '08/30/13 23:35:00', '08/30/13 23:35:40', '08/30/13 23:36:20', '08/30/13 23:37:00', '08/30/13 23:37:40', '08/30/13 23:38:20', '08/30/13 23:39:10', '08/30/13 23:39:50', '08/30/13 23:40:30', '08/30/13 23:41:10', '08/30/13 23:41:50', '08/30/13 23:42:30', '08/30/13 23:43:20', '08/30/13 23:44:00', '08/30/13 23:44:40', '08/30/13 23:45:20', '08/30/13 23:46:00', '08/30/13 23:46:40', '08/30/13 23:47:30', '08/30/13 23:48:10']"
6576,8/31/13 10:26,1552,61,50,"['08/31/13 10:26:00', '08/31/13 10:26:40', '08/31/13 10:27:20', '08/31/13 10:27:50', '08/31/13 10:28:30', '08/31/13 10:29:10', '08/31/13 10:29:50', '08/31/13 10:30:20', '08/31/13 10:31:00', '08/31/13 10:31:40', '08/31/13 10:32:20', '08/31/13 10:33:00', '08/31/13 10:33:30', '08/31/13 10:34:10', '08/31/13 10:34:50', '08/31/13 10:35:30', '08/31/13 10:36:10', '08/31/13 10:36:40', '08/31/13 10:37:20', '08/31/13 10:38:00', '08/31/13 10:38:40', '08/31/13 10:39:10', '08/31/13 10:39:50', '08/31/13 10:40:30', '08/31/13 10:41:10', '08/31/13 10:41:50', '08/31/13 10:42:20', '08/31/13 10:43:00', '08/31/13 10:43:40', '08/31/13 10:44:20', '08/31/13 10:45:00', '08/31/13 10:45:30', '08/31/13 10:46:10', '08/31/13 10:46:50', '08/31/13 10:47:30', '08/31/13 10:48:00', '08/31/13 10:48:40', '08/31/13 10:49:20', '08/31/13 10:50:00', '08/31/13 10:50:40', '08/31/13 10:51:10']"
6575,8/31/13 10:26,1577,61,50,"['08/31/13 10:26:00', '08/31/13 10:26:40', '08/31/13 10:27:20', '08/31/13 10:28:00', '08/31/13 10:28:30', '08/31/13 10:29:10', '08/31/13 10:29:50', '08/31/13 10:30:30', '08/31/13 10:31:10', '08/31/13 10:31:50', '08/31/13 10:32:20', '08/31/13 10:33:00', '08/31/13 10:33:40', '08/31/13 10:34:20', '08/31/13 10:35:00', '08/31/13 10:35:40', '08/31/13 10:36:20', '08/31/13 10:36:50', '08/31/13 10:37:30', '08/31/13 10:38:10', '08/31/13 10:38:50', '08/31/13 10:39:30', '08/31/13 10:40:10', '08/31/13 10:40:40', '08/31/13 10:41:20', '08/31/13 10:42:00', '08/31/13 10:42:40', '08/31/13 10:43:20', '08/31/13 10:44:00', '08/31/13 10:44:40', '08/31/13 10:45:10', '08/31/13 10:45:50', '08/31/13 10:46:30', '08/31/13 10:47:10', '08/31/13 10:47:50', '08/31/13 10:48:30', '08/31/13 10:49:00', '08/31/13 10:49:40', '08/31/13 10:50:20', '08/31/13 10:51:00', '08/31/13 10:51:40']"
6584,8/31/13 10:35,916,70,74,"['08/31/13 10:35:00', '08/31/13 10:35:20', '08/31/13 10:35:30', '08/31/13 10:35:50', '08/31/13 10:36:10', '08/31/13 10:36:20', '08/31/13 10:36:40', '08/31/13 10:37:00', '08/31/13 10:37:20', '08/31/13 10:37:30', '08/31/13 10:37:50', '08/31/13 10:38:10', '08/31/13 10:38:20', '08/31/13 10:38:40', '08/31/13 10:39:00', '08/31/13 10:39:10', '08/31/13 10:39:30', '08/31/13 10:39:50', '08/31/13 10:40:10', '08/31/13 10:40:20', '08/31/13 10:40:40', '08/31/13 10:41:00', '08/31/13 10:41:10', '08/31/13 10:41:30', '08/31/13 10:41:50', '08/31/13 10:42:00', '08/31/13 10:42:20', '08/31/13 10:42:40', '08/31/13 10:42:50', '08/31/13 10:43:10', '08/31/13 10:43:30', '08/31/13 10:43:50', '08/31/13 10:44:00', '08/31/13 10:44:20', '08/31/13 10:44:40', '08/31/13 10:44:50', '08/31/13 10:45:10', '08/31/13 10:45:30', '08/31/13 10:45:40', '08/31/13 10:46:00', '08/31/13 10:46:20', '08/31/13 10:46:40', '08/31/13 10:46:50', '08/31/13 10:47:10', '08/31/13 10:47:30', '08/31/13 10:47:40', '08/31/13 10:48:00', '08/31/13 10:48:20', '08/31/13 10:48:30', '08/31/13 10:48:50', '08/31/13 10:49:10', '08/31/13 10:49:30', '08/31/13 10:49:40', '08/31/13 10:50:00']"
6630,8/31/13 11:08,649,50,60,"['08/31/13 11:08:00', '08/31/13 11:08:20', '08/31/13 11:08:40', '08/31/13 11:09:00', '08/31/13 11:09:30', '08/31/13 11:09:50', '08/31/13 11:10:10', '08/31/13 11:10:30', '08/31/13 11:10:50', '08/31/13 11:11:10', '08/31/13 11:11:40', '08/31/13 11:12:00', '08/31/13 11:12:20', '08/31/13 11:12:40', '08/31/13 11:13:00', '08/31/13 11:13:20', '08/31/13 11:13:50', '08/31/13 11:14:10', '08/31/13 11:14:30', '08/31/13 11:14:50', '08/31/13 11:15:10', '08/31/13 11:15:30', '08/31/13 11:16:00', '08/31/13 11:16:20', '08/31/13 11:16:40', '08/31/13 11:17:00', '08/31/13 11:17:20', '08/31/13 11:17:40', '08/31/13 11:18:10', '08/31/13 11:18:30']"
6629,8/31/13 11:08,663,50,60,"['08/31/13 11:08:00', '08/31/13 11:08:20', '08/31/13 11:08:40', '08/31/13 11:09:10', '08/31/13 11:09:30', '08/31/13 11:09:50', '08/31/13 11:10:10', '08/31/13 11:10:30', '08/31/13 11:11:00', '08/31/13 11:11:20', '08/31/13 11:11:40', '08/31/13 11:12:00', '08/31/13 11:12:30', '08/31/13 11:12:50', '08/31/13 11:13:10', '08/31/13 11:13:30', '08/31/13 11:13:50', '08/31/13 11:14:20', '08/31/13 11:14:40', '08/31/13 11:15:00', '08/31/13 11:15:20', '08/31/13 11:15:40', '08/31/13 11:16:10', '08/31/13 11:16:30', '08/31/13 11:16:50', '08/31/13 11:17:10', '08/31/13 11:17:30', '08/31/13 11:18:00', '08/31/13 11:18:20', '08/31/13 11:18:40']"
6648,8/31/13 11:15,1246,50,60,"['08/31/13 11:15:00', '08/31/13 11:15:40', '08/31/13 11:16:20', '08/31/13 11:17:00', '08/31/13 11:17:50', '08/31/13 11:18:30', '08/31/13 11:19:10', '08/31/13 11:19:50', '08/31/13 11:20:30', '08/31/13 11:21:10', '08/31/13 11:22:00', '08/31/13 11:22:40', '08/31/13 11:23:20', '08/31/13 11:24:00', '08/31/13 11:24:40', '08/31/13 11:25:20', '08/31/13 11:26:00', '08/31/13 11:26:50', '08/31/13 11:27:30', '08/31/13 11:28:10', '08/31/13 11:28:50', '08/31/13 11:29:30', '08/31/13 11:30:10', '08/31/13 11:31:00', '08/31/13 11:31:40', '08/31/13 11:32:20', '08/31/13 11:33:00', '08/31/13 11:33:40', '08/31/13 11:34:20', '08/31/13 11:35:00']"
6647,8/31/13 11:15,1264,50,60,"['08/31/13 11:15:00', '08/31/13 11:15:40', '08/31/13 11:16:20', '08/31/13 11:17:10', '08/31/13 11:17:50', '08/31/13 11:18:30', '08/31/13 11:19:10', '08/31/13 11:19:50', '08/31/13 11:20:40', '08/31/13 11:21:20', '08/31/13 11:22:00', '08/31/13 11:22:40', '08/31/13 11:23:30', '08/31/13 11:24:10', '08/31/13 11:24:50', '08/31/13 11:25:30', '08/31/13 11:26:10', '08/31/13 11:27:00', '08/31/13 11:27:40', '08/31/13 11:28:20', '08/31/13 11:29:00', '08/31/13 11:29:40', '08/31/13 11:30:30', '08/31/13 11:31:10', '08/31/13 11:31:50', '08/31/13 11:32:30', '08/31/13 11:33:20', '08/31/13 11:34:00', '08/31/13 11:34:40', '08/31/13 11:35:20']"
6649,8/31/13 11:17,559,61,50,"['08/31/13 11:17:00', '08/31/13 11:17:10', '08/31/13 11:17:30', '08/31/13 11:17:40', '08/31/13 11:17:50', '08/31/13 11:18:10', '08/31/13 11:18:20', '08/31/13 11:18:40', '08/31/13 11:18:50', '08/31/13 11:19:00', '08/31/13 11:19:20', '08/31/13 11:19:30', '08/31/13 11:19:40', '08/31/13 11:20:00', '08/31/13 11:20:10', '08/31/13 11:20:20', '08/31/13 11:20:40', '08/31/13 11:20:50', '08/31/13 11:21:10', '08/31/13 11:21:20', '08/31/13 11:21:30', '08/31/13 11:21:50', '08/31/13 11:22:00', '08/31/13 11:22:10', '08/31/13 11:22:30', '08/31/13 11:22:40', '08/31/13 11:22:50', '08/31/13 11:23:10', '08/31/13 11:23:20', '08/31/13 11:23:40', '08/31/13 11:23:50', '08/31/13 11:24:00', '08/31/13 11:24:20', '08/31/13 11:24:30', '08/31/13 11:24:40', '08/31/13 11:25:00', '08/31/13 11:25:10', '08/31/13 11:25:20', '08/31/13 11:25:40', '08/31/13 11:25:50', '08/31/13 11:26:10']"
6690,8/31/13 11:35,538,60,50,"['08/31/13 11:35:00', '08/31/13 11:35:20', '08/31/13 11:35:40', '08/31/13 11:35:50', '08/31/13 11:36:10', '08/31/13 11:36:30', '08/31/13 11:36:50', '08/31/13 11:37:10', '08/31/13 11:37:20', '08/31/13 11:37:40', '08/31/13 11:38:00', '08/31/13 11:38:20', '08/31/13 11:38:40', '08/31/13 11:38:50', '08/31/13 11:39:10', '08/31/13 11:39:30', '08/31/13 11:39:50', '08/31/13 11:40:00', '08/31/13 11:40:20', '08/31/13 11:40:40', '08/31/13 11:41:00', '08/31/13 11:41:20', '08/31/13 11:41:30', '08/31/13 11:41:50', '08/31/13 11:42:10', '08/31/13 11:42:30', '08/31/13 11:42:50', '08/31/13 11:43:00', '08/31/13 11:43:20', '08/31/13 11:43:40']"
6693,8/31/13 11:39,1170,74,70,"['08/31/13 11:39:00', '08/31/13 11:39:20', '08/31/13 11:39:40', '08/31/13 11:40:10', '08/31/13 11:40:30', '08/31/13 11:40:50', '08/31/13 11:41:10', '08/31/13 11:41:30', '08/31/13 11:41:50', '08/31/13 11:42:20', '08/31/13 11:42:40', '08/31/13 11:43:00', '08/31/13 11:43:20', '08/31/13 11:43:40', '08/31/13 11:44:00', '08/31/13 11:44:30', '08/31/13 11:44:50', '08/31/13 11:45:10', '08/31/13 11:45:30', '08/31/13 11:45:50', '08/31/13 11:46:10', '08/31/13 11:46:40', '08/31/13 11:47:00', '08/31/13 11:47:20', '08/31/13 11:47:40', '08/31/13 11:48:00', '08/31/13 11:48:20', '08/31/13 11:48:50', '08/31/13 11:49:10', '08/31/13 11:49:30', '08/31/13 11:49:50', '08/31/13 11:50:10', '08/31/13 11:50:30', '08/31/13 11:51:00', '08/31/13 11:51:20', '08/31/13 11:51:40', '08/31/13 11:52:00', '08/31/13 11:52:20', '08/31/13 11:52:40', '08/31/13 11:53:10', '08/31/13 11:53:30', '08/31/13 11:53:50', '08/31/13 11:54:10', '08/31/13 11:54:30', '08/31/13 11:54:50', '08/31/13 11:55:20', '08/31/13 11:55:40', '08/31/13 11:56:00', '08/31/13 11:56:20', '08/31/13 11:56:40', '08/31/13 11:57:00', '08/31/13 11:57:30', '08/31/13 11:57:50', '08/31/13 11:58:10']"
6694,8/31/13 11:39,1182,74,70,"['08/31/13 11:39:00', '08/31/13 11:39:20', '08/31/13 11:39:40', '08/31/13 11:40:10', '08/31/13 11:40:30', '08/31/13 11:40:50', '08/31/13 11:41:10', '08/31/13 11:41:30', '08/31/13 11:42:00', '08/31/13 11:42:20', '08/31/13 11:42:40', '08/31/13 11:43:00', '08/31/13 11:43:20', '08/31/13 11:43:40', '08/31/13 11:44:10', '08/31/13 11:44:30', '08/31/13 11:44:50', '08/31/13 11:45:10', '08/31/13 11:45:30', '08/31/13 11:46:00', '08/31/13 11:46:20', '08/31/13 11:46:40', '08/31/13 11:47:00', '08/31/13 11:47:20', '08/31/13 11:47:50', '08/31/13 11:48:10', '08/31/13 11:48:30', '08/31/13 11:48:50', '08/31/13 11:49:10', '08/31/13 11:49:30', '08/31/13 11:50:00', '08/31/13 11:50:20', '08/31/13 11:50:40', '08/31/13 11:51:00', '08/31/13 11:51:20', '08/31/13 11:51:50', '08/31/13 11:52:10', '08/31/13 11:52:30', '08/31/13 11:52:50', '08/31/13 11:53:10', '08/31/13 11:53:40', '08/31/13 11:54:00', '08/31/13 11:54:20', '08/31/13 11:54:40', '08/31/13 11:55:00', '08/31/13 11:55:30', '08/31/13 11:55:50', '08/31/13 11:56:10', '08/31/13 11:56:30', '08/31/13 11:56:50', '08/31/13 11:57:10', '08/31/13 11:57:40', '08/31/13 11:58:00', '08/31/13 11:58:20']"
